countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
UK,David Lammy,http://www.wikidata.org/entity/Q534727,male,davidlammy,18020612,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Alison McGovern,http://www.wikidata.org/entity/Q694639,female,alison_mcgovern,21713090,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,John McDonnell,http://www.wikidata.org/entity/Q694695,male,johnmcdonnellmp,77234984,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Edward Leigh,http://www.wikidata.org/entity/Q749980,male,edwardleighmp,474180693,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Liz Kendall,http://www.wikidata.org/entity/Q750260,female,leicesterliz,105800463,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Marcus Jones,http://www.wikidata.org/entity/Q750398,male,marcus4nuneaton,1469686752,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Stephen Kinnock,http://www.wikidata.org/entity/Q3377178,male,skinnock,722347303,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Richard Bacon,http://www.wikidata.org/entity/Q3409441,male,richardbaconmp || bacon4snorfolk,570197439 || 859724846787416064,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Tulip Siddiq,http://www.wikidata.org/entity/Q7852071,female,tulipsiddiq,113491007,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Robert Jenrick,http://www.wikidata.org/entity/Q17180679,male,robertjenrick,2323710210,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Alan Mak,http://www.wikidata.org/entity/Q19868483,male,alanmakmp || alanmakuk,2157036506 || 118209749,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Liz Saville Roberts,http://www.wikidata.org/entity/Q19868633,female,lsrplaid,2350624098,Member of the 58th Parliament of the United Kingdom,Plaid Cymru,Plaid Cymru
UK,Jamie Stone,http://www.wikidata.org/entity/Q1681420,male,jamie4north || jamiehwstone,868787843510013953 || 4210164801,Member of the 58th Parliament of the United Kingdom,Liberal Democrats || Scottish Liberal Democrats,Liberal Democrats
