countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
ES,Marc Lamuà Estañol,http://www.wikidata.org/entity/Q22337915,male,marclamua,171506399,Member of the Congress of Deputies,Socialists' Party of Catalonia,Socialist parliamentary group
ES,Mercè Perea,http://www.wikidata.org/entity/Q22337927,female,merceperea,214794461,Member of the Congress of Deputies,Socialists' Party of Catalonia,Socialist parliamentary group
ES,Daniel Viondi,http://www.wikidata.org/entity/Q23009749,male,viondi,15667049,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Pilar Cancela Rodríguez,http://www.wikidata.org/entity/Q25509804,female,pilicancela,1042939466,Member of the Congress of Deputies,Spanish Socialist Workers' Party || Socialist Party of Galicia,Socialist parliamentary group
ES,María Jesús Moro Almaraz,http://www.wikidata.org/entity/Q27755821,female,moromjesus,2365318187,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Rafa Lomana,http://www.wikidata.org/entity/Q27908505,male,rafalomana,821157253,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Vicente Tirado Ochoa,http://www.wikidata.org/entity/Q44589138,male,vicentetiradopp,1096467320468312066,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,José María Mazón Ramos,http://www.wikidata.org/entity/Q49842104,male,josemariamazon,1109041676042018816,Member of the Congress of Deputies,Regionalist Party of Cantabria,Grupo Parlamentario Plural
ES,Agustín Rosety Fernández de Castro,http://www.wikidata.org/entity/Q63438404,male,agustinrosety,1115297214325194755,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,María de la Cabeza Ruiz Solás,http://www.wikidata.org/entity/Q63862107,female,ruizsolas,3368070699,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Carla Toscano de Balbín,http://www.wikidata.org/entity/Q63862138,female,eledhmel,3050371833,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Roberto Uriarte Torrealday,http://www.wikidata.org/entity/Q64211015,male,roberuriarte,3019568698,Member of the Congress of Deputies,Podemos || Unidas Podemos,Confederal Parliamentary Group of Unidas Podemos-In Comú Podem-Galicia in Común
ES,Pablo Arangüena Fernández,http://www.wikidata.org/entity/Q66663376,male,pabloaranguena,788864262483615745,Member of the Congress of Deputies,Socialist Party of Galicia,Socialist parliamentary group
ES,María Montserrat García Chavarría,http://www.wikidata.org/entity/Q66663419,female,montsechavar,837874657,Member of the Congress of Deputies,Socialist Party of Galicia,Socialist parliamentary group
ES,Montse Mínguez García,http://www.wikidata.org/entity/Q66663464,,montseminguez,847169983,Member of the Congress of Deputies,Socialists' Party of Catalonia,Socialist parliamentary group
ES,María Muñoz Vidal,http://www.wikidata.org/entity/Q66663477,female,mariadelamiel,316058009,Member of the Congress of Deputies,Ciudadanos,Parliamentary Group Citizens
ES,Adolfo Pérez Abellás,http://www.wikidata.org/entity/Q66663483,male,abellas_p || apabellas,1006180942237626368 || 3630263955,Member of the Congress of Deputies,Socialist Party of Galicia,Socialist parliamentary group
ES,Mireia Borrás Pabón,http://www.wikidata.org/entity/Q74579100,female,_mireiaborras,2348453556,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Carlos Zambrano García-Raez,http://www.wikidata.org/entity/Q74579116,male,czambranogr,2385882402,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Rubén Silvano Manso Olivar,http://www.wikidata.org/entity/Q74579120,male,rubenmansolivar,386796948,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Carmen Calvo Poyato,http://www.wikidata.org/entity/Q2614472,female,carmencalvo_,933309177623121921,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Juan Carlos Campo Moreno,http://www.wikidata.org/entity/Q2877730,male,jccampm,4580450962,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Yolanda Díaz Pérez,http://www.wikidata.org/entity/Q3393973,female,yolanda_diaz_,761862806,Member of the Congress of Deputies,Unidas Podemos,Confederal Parliamentary Group of Unidas Podemos-In Comú Podem-Galicia in Común
ES,Francisco José Alcaraz,http://www.wikidata.org/entity/Q5866375,male,fjosealcaraz,266066285,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Magdalena Valerio Cordero,http://www.wikidata.org/entity/Q5989717,female,mvalerio_gu,258439147,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,María Pilar Ramallo Vázquez,http://www.wikidata.org/entity/Q12393048,female,mariaramallov,1184508781595627521,Member of the Congress of Deputies,,Popular parliamentary group
ES,José Antonio Rodríguez Salas,http://www.wikidata.org/entity/Q14078814,male,joseantoniojun,21361705,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,José Luis Ramos Rodríguez,http://www.wikidata.org/entity/Q14084151,male,josluisramosro2,1097807109239029762,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Isabel García Tejerina,http://www.wikidata.org/entity/Q16300520,female,tejerinapp,1107968827013427200,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Susana Sumelzo Jordán,http://www.wikidata.org/entity/Q17563522,female,ssumelzo,520609496,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Joan Mena i Arca,http://www.wikidata.org/entity/Q19299933,male,joanmena,61822734,Member of the Congress of Deputies,United and Alternative Left || Catalunya en Comú || Catalonian United Left,Confederal Parliamentary Group of Unidas Podemos-In Comú Podem-Galicia in Común
ES,Sofia Hernanz Costa,http://www.wikidata.org/entity/Q20877108,female,hernanzsofia,393300798,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
